note_id,title,l1_main,l2_main,total_interaction,text
686951f30000000012021d39,35分钟长视频·多层次触发音asmr,观看体验,沉浸感,988,"35分钟长视频·多层次触发音asmr @selatoninasmr
强推这个博主！！超好睡[哭惹R]
全世界晚安💤
#asmr助眠敲击音[话题]# #解压助眠[话题]# #声控助眠[话题]# #助眠解压伴你入睡[话题]# #灯光引导助眠[话题]# #助眠[话题]# #多种触发音[话题]# #解压声控[话题]# #解压视频[话题]# #沉浸式解压[话题]#"
69e82f2a000000002301f106,刮皂｜对对碰｜来条长视频弥补下断更的日子,观看体验,沉浸感,799,刮皂｜对对碰｜来条长视频弥补下断更的日子 #李干嘛刮皂[话题]# #解压治愈[话题]# #沉浸式解压[话题]# #解压视频[话题]# #减压视频[话题]# #刮皂[话题]# #刮肥皂[话题]# #刮香皂[话题]# #沉浸式极度舒适[话题]# #解压助眠[话题]#
69f1e47e000000001f003145,求推荐长视频up主,功能需求,智能推荐,1892,"求推荐长视频up主 本人吃饭还有没事的时候喜欢看一点长视频 美食区主要是看芳婷 了in林还有我们最可爱的小露妍嘿嘿嘿嘿嘿 游戏的话会看桃黑黑老师 但他直播的太勤快了（主包非常敬业且宠粉且辛苦 没有说讨厌他直播不想看直播的意思）第一次打王者的录屏我到现在都没补完！主包的文游系列我需要在自己完全没事干的时候才会打开然后认认真真的看完不然本人非常容易半途而废🆘
哦对对还有reaction博主俺也看 最近"
69ea09a7000000001a037d4f,进度播报｜跟我一起云质检吧！长视频来袭,时长控制,视觉疲劳,827,"进度播报｜跟我一起云质检吧！长视频来袭 五分钟的质检视频来咧！
因为手工点位爆多（100➕手工点位）
有约70颗手缝珠➕8枚贴布绣➕23枚蝴蝶结➕5枚纽扣➕5对暗扣都需要手缝固定…
质检只能仔细稳步进行～～
辛苦大家耐心等待啦！
	
#MiracleGigi[话题]#
#MissDonut[话题]# #咚娜小姐[话题]#"
69f6234b000000003502883f,粤语早教动画9分钟长视频,社交互动,观看时长,744,粤语早教动画9分钟长视频 学粤语的小朋友可以看起来！认识水果/动物/彩虹小汽车/宝贝多米/早教动画合集#早教启蒙[话题]# #趣味动画[话题]# #早教动画[话题]# #工程车[话题]# #挖掘机[话题]##粤语[话题]#
69e5f071000000002301e99f,我又想消费啦 1（长视频合集）,未分类,未分类,931,我又想消费啦 1（长视频合集） #RED新生代创作大赛[话题]# #搞笑[话题]# #当代年轻人的消费观[话题]# #内容过于真实[话题]# #韩女[话题]# #韩国[话题]# #新笑场[话题]# #消费主义陷阱[话题]# #消费主义[话题]#
685432480000000020018040,"想找一些长视频up主，最好是知识区的，可以用来当做手工写写画画时候的背景音。
平时看得比较多的就是毕导、大物是也、芳斯塔芙、小亮这些
想找一些质量高一些的、时长长一些的博主
求推荐求推荐
#视频分享[话题]# #好物推荐[话题]# #知识科普[话题]#",内容质量,时长偏好,1367,"想找一些长视频up主，最好是知识区的，可以用来当做手工写写画画时候的背景音。
平时看得比较多的就是毕导、大物是也、芳斯塔芙、小亮这些
想找一些质量高一些的、时长长一些的博主
求推荐求推荐
#视频分享[话题]# #好物推荐[话题]# #知识科普[话题]# 想找一些长视频up主，最好是知识区的，可以用来当做手工写写画画时候的背景音。
平时看得比较多的就是毕导、大物是也、芳斯塔芙、小亮这些
想找一些质量"
68c281ed000000001c00b7de,通勤 走路 干活的时候当背景声音用,时长控制,剧情评价,1113,"通勤 走路 干活的时候当背景声音用 主用b站平台 自己能找到的适合自己的视频都全部听完了  一天通勤时间3h 希望视频时长长些
	
已听过的：
warma的爆炸电台
莴苣某人玩无限暖暖时候的生活碎碎念录播
核电波的部分（乙游讲解 北欧神话）
个人应该是喜好生活故事分享这样的视频[害羞R]
#播客[话题]# #播客推荐[话题]##长视频[话题]##陪伴[话题]#"
6a09e0b500000000380204da,三小时超长末世合集,场景使用,睡前场景,1146,三小时超长末世合集 ：宝子们，三小时超长合集来啦，全文没有吓人的音效，十分适合睡前助眠，祝大家晚安好梦！#原创动画[话题]# #末日[话题]# #末世[话题]# #一口气看完[话题]# #助眠[话题]#
68826d4a000000002400df59,“超下饭”up主推荐！（个人向）,内容质量,时长偏好,1249,"“超下饭”up主推荐！（个人向） 作为一名在b站粉上千名up的老玩家
想分享一些我日常喜欢看的“下饭博主”们
👉首先我对“下饭”的定义是：内容要轻松有趣➕时长>10min
	
1️⃣蕾儿乔什看世界——作为旅行博主他们很真实给人感觉很亲切 新系列“南北极穿越”巨有意思！
2️⃣hellotina陈甜甜——tina是我最最最喜欢的博主之一 她的视频既下饭又治愈 lvy icyn简直是梦中情宝！
3️⃣"
6a0987960000000007010677,比格自助五月全国上新十几种新品测评长视频,观看体验,身体疲劳,886,比格自助五月全国上新十几种新品测评长视频 好久没带你们吃比格了 听说5月上新了好多东西 正好先替你们试试水 披萨吃过吧 美式汉堡吃过吧 把这两者结合在一起没吃过吧？大块爆汁牛肉贼过瘾 还有软软糯糯的芝香芋泥麻薯披萨也不错 我最期待的是上新了3种口味的派！红豆派芋泥派苹果派 外壳酥香里面满满的馅一口爆浆！也是实现派自由了 热菜区的台式炒鸡酱汁浓郁带点微甜我喜欢 还有咸蛋黄炸鸡柳可香了 冰淇凌上新了薄
66a10b9e000000000a0248d7,谁能拒绝在吃饭的时候来一集武林外传呢？,观看体验,沉浸感,741,谁能拒绝在吃饭的时候来一集武林外传呢？ 谁能拒绝在吃饭的时候来一集武林外传呢？妥妥的下饭神剧#下饭剧[话题]# #沉浸式追剧[话题]# #追剧[话题]# #追剧打卡[话题]# #拯救剧荒[话题]# #影视[话题]# #经典老剧[话题]# #怀旧经典影视[话题]# #吃饭[话题]# #武林外传十级观众[话题]#
68ee55170000000004029950,一口气看完高质量大女主爽文超长全文已完结,观看体验,智能推荐,682,一口气看完高质量大女主爽文超长全文已完结 一口气看完高质量大女主爽文超长自我救赎虐渣男全文已完结推荐 #大女主漫画[话题]#  #一口气系列[话题]#  #有声小说[话题]#  #配享太庙[话题]#  #元宝桃桃[话题]# #宝藏小说[话题]# #每日小说[话题]# #爽文女主[话题]# #拯救文荒[话题]# #女频小说[话题]#
67988aa5000000002a00e453,高质量长视频推荐，新年不用看书也能涨知识,内容质量,智能推荐,945,高质量长视频推荐，新年不用看书也能涨知识 看好的长视频，把被短视频“啃废”的脑子补回来！都是个人看过的好的up，有局限性，欢迎大家在下面留言推荐哦～﻿#电子榨菜[话题]#﻿ ﻿#电子榨菜下饭神器[话题]#﻿ ﻿#互联网细糠[话题]#﻿ ﻿#知识以一种卑鄙的方式进入脑子[话题]#﻿ ﻿#分享你近期最爱的视频[话题]#﻿ ﻿#知识[话题]#﻿ ﻿#长视频[话题]#﻿ ﻿#带上兴趣出门[话题]#﻿
69ec6c9800000000360304a0,解压长视频…捏一些水果球🍌,观看体验,沉浸感,637,"解压长视频…捏一些水果球🍌 混合了更好玩
#捏捏[话题]# #大人也要玩玩具[话题]# #解压[话题]# #解压玩具[话题]# #手作球[话题]# #手作球分享[话题]# #沉浸式极度舒适[话题]# #助眠[话题]# #助眠视频[话题]# #解压声控[话题]#"
69eab1bc000000002202bd47,大家期待已久的双语字幕长视频来啦,观看体验,身体疲劳,724,大家期待已久的双语字幕长视频来啦 准备睡吧，大家晚安。#沉浸式极度舒适[话题]# #asmr[话题]#
69fb19d30000000023015a07,开箱｜📦六分半的长视频,社交互动,分享推荐,538,开箱｜📦六分半的长视频 #开箱视频[话题]# #我的开箱Vlog[话题]# #拆快递[话题]# #好物分享[话题]#
6863a01d000000000d019c6c,1分钟看完3小时视频，AI视频总结工具合集,观看体验,制作水平,1035,"1分钟看完3小时视频，AI视频总结工具合集 免费的ai视频总结工具，1分钟看完3小时视频直接总结核心要点，总结大纲，思维导图，生成博客，甚至出ppt一次性搞定。
我使用了超过30款AI视频总结工具，个人体验非常好用的3款，[绿色心形R]免费够用[点赞R]。
均支持 [火R]B站、[红色心形R]抖音、[玫瑰R]小红书、[郁金香R]YouTube 全平台；
第1个只要安装插件，打开视频，就会自动弹出智"
69f0356c000000003601c311,【长视频】1/64车模细化神器-100%还原细节,观看体验,制作水平,601,"【长视频】1/64车模细化神器-100%还原细节 有这个台灯真的是太方便了，这么细小的部件可以直接粘上，也不容易粘错，反光镜粘胶水也非常的清晰，不会有误差，真的是太爽了！
#大人也要玩玩具[话题]# #daylight放大镜灯[话题]#  #微缩模型[话题]# #模型[话题]# #汽车模型[话题]# #模型制作[话题]# #64比例[话题]# #微缩[话题]# #好物分享[话题]# #daylig"
6808da8a000000001d00a304,长视频一键转笔记！这个免费工具，YYDS,内容发现,倍速播放,1174,"长视频一键转笔记！这个免费工具，YYDS 再也不用辛苦刷视频、搞学习，这个工具帮你一键Get重点内容！
	
﻿#打工人效率神器[话题]#﻿ ﻿#效率神器[话题]#﻿ ﻿#宝藏网站[话题]#﻿"
6a01cae6000000003502a725,东南亚民俗恐怖游戏！长视频送key,功能需求,智能推荐,630,东南亚民俗恐怖游戏！长视频送key #红薯游戏导演大赛[话题]# #游戏日常[话题]# #游戏[话题]# #游戏分享[话题]# #游戏推荐[话题]# #宝藏游戏推荐[话题]# #游戏实况[话题]# #大家一起聊游戏[话题]# #独立游戏[话题]# #我在小红书做游戏[话题]#
6a09947f0000000035022be1,ASMR自制嚼嚼乐超长视频来啦！无倍速版,时长控制,倍速播放,265,"ASMR自制嚼嚼乐超长视频来啦！无倍速版 哪个小宝点播的？[害羞R]
#吃播[话题]# #吃播日常[话题]# #咀嚼音[话题]# #解压[话题]##声控助眠[话题]# #糖果[话题]# #助眠[话题]# #嚼嚼乐[话题]# #网红糖果[话题]# #解压声控[话题]#"
682a7d7b0000000020029b52,一口气，捋清魏晋南北朝369年的混乱历史！,场景使用,剧情评价,367,一口气，捋清魏晋南北朝369年的混乱历史！ ﻿#知识[话题]#﻿ ﻿#历史[话题]#﻿ ﻿#助眠[话题]#﻿ ﻿#睡前故事[话题]#﻿ ﻿#长视频[话题]#﻿﻿
6a0a25f0000000003700dcfc,长视频⚠️锦鲤的属&相&风&水来啦～第三期,未分类,观看时长,301,长视频⚠️锦鲤的属&相&风&水来啦～第三期 #本视频纯属娱乐[话题]# #本视频无不良引导[话题]# #本视频有点长请耐心看完[话题]#
69b7416f000000001b021e04,研三写论文陪伴长视频合集（无ai声音,时长控制,时长偏好,259,"研三写论文陪伴长视频合集（无ai声音 本人非常喜欢边写论文边看视频，但视频必须同时满足：非ai声音讲解，时长＞30min，普通话，无恐怖元素，解说原片我看过，不催眠，不用带脑子看
	
精挑细选这些好好论文伴侣[得意R]
p1 赛万味超人：亿万恋人，寂静岭f，老爹汉堡店切片[自拍R]
p2 花神打喷嚏-安娜拉片
九十九棵树的森林-善意的竞争拉片
p3 辣椒梦话-寄生虫拉片
到詹庞的世界逛一逛-詹庞直"
68874951000000001c03492b,53分钟一口气看完甄嬛传,行为习惯,视觉疲劳,223,53分钟一口气看完甄嬛传 《甄嬛传》的细节真能盘到天荒地老！服饰藏着命运伏笔，台词裹着暗刀，每个角色都揣着没说透的故事。还没深挖过的，一定要盯紧“扶朕起来”——这里的深扒能让你发现：N刷才只是入门！不信？点开看看，保准你看完就想连夜翻出来重温！#甄嬛传[话题]# #影视解说[话题]# #音节的精心选择[话题]#
698d9073000000000d00b11e,假期电子榨菜！囤了一年的宝藏UP主片单,观看体验,沉浸感,227,"假期电子榨菜！囤了一年的宝藏UP主片单 [皱眉R][皱眉R][皱眉R] 假期宅家的快乐
一半是零食给的
一半是这些宝藏UP主给的！
	
年前比较忙，看小破站的时间也直接砍半，囤了一年的电子榨菜终于可以开吃了，分享给大家我反复刷都不会腻的几个宝藏UP~点开就停不下来，适合拯救假期无聊！
	
✅ 食贫道
潜伏人间干大事！推荐韩国、泰国、日本那几个专栏，第一次看是早几年的韩国篇，纪录片的观看体验，但是因"
69776e93000000001a01ecc1,如何用AI十倍速吸收知识（长视频学习）,时长控制,倍速播放,404,"如何用AI十倍速吸收知识（长视频学习） 任何高效的知识输入，都逃不开三个步骤：筛选、粗加工和精加工。而这儿的每个环节，都可以借助AI工具十倍速提升效率。今天来说：如何用AI快速学习任何视频内容～
#阅读方法[话题]# #学习方法[话题]##个人成长[话题]# #高效学习[话题]# #视频学习[话题]# #学习干货[话题]# #职场干货[话题]#"
6a01c223000000000701018e,ASMR|长视频芋圆的视觉合集,未分类,睡前场景,194,"ASMR|长视频芋圆的视觉合集 #口腔音[话题]# #助眠[话题]# #视觉助眠[话题]#
又是一期长视频～慢慢的把作品发上来！
小宝们的点赞是我日更的动力～快快让我眼熟你们吧[哇R]"
692134c6000000001e020eee,破竹鸢长视频讲解，结尾附文字版宝宝轴,未分类,未分类,206,破竹鸢长视频讲解，结尾附文字版宝宝轴 #燕云十六声[话题]# #燕云十六声破竹鸢[话题]##少东家暑期班[话题]# #燕云十六声流派[话题]# #燕云十六声攻略[话题]#  第一次做长视频，如观感不适请见谅[皱眉R]
6a0295bd0000000036000b7f,漫剧突破分镜限制，故事板直出长视频来啦,功能需求,剧情评价,302,漫剧突破分镜限制，故事板直出长视频来啦 效率起飞！漫剧突破分镜限制，小云雀AI的智能长视频+故事板直出#RED新生代创作大赛[话题]# #分镜[话题]# #AI工具[话题]# #漫剧[话题]# #小云雀Al[话题]#
696f8fca000000002203b83b,Gemini 邪修用法第1期 高效拆解爆款长视频,时长控制,时长偏好,333,"Gemini 邪修用法第1期 高效拆解爆款长视频 Gemini 100个邪修用法第1期，让AI 成为自己的私人课代表。 1分钟深度拆解2个小时长视频，并自动解析要点，一键时间线跳转，金句提炼，二创建议等。
#Gemini[话题]#   #邪修[话题]#  #智能体[话题]# #AI[话题]# #爆款拆解[话题]#"
6964eb10000000001a022270,"求问：怎么能将b站的长视频(约2小时)中的文字提取出来
有没有免费的方法呀 求！#帮帮我[话题]#",平台对比,B站体验,230,"求问：怎么能将b站的长视频(约2小时)中的文字提取出来
有没有免费的方法呀 求！#帮帮我[话题]# 求问：怎么能将b站的长视频(约2小时)中的文字提取出来
有没有免费的方法呀 求！#帮帮我[话题]#"
6a099b99000000003503854a,我们这样装疯卖傻就有人看横屏长视频吗,观看体验,制作水平,125,"我们这样装疯卖傻就有人看横屏长视频吗 拍摄间隙的小产物一则
出镜感谢@超级翅堡
#特里休[话题]# #jojo[话题]# #jojo的奇妙冒险[话题]#
#cos短片[话题]# #整点儿摄影节奏[话题]# #小红书影像激励计划[话题]#"
685795d9000000000d018640,如题,内容质量,播放控制,214,"如题 喜欢边写手帐边放手帐视频 🍠的博主确实做得好看
但是都不长啊🥺 开自动连播后面的视频也不是手帐的惹
确实可以看手帐博主直播 但我在写手帐的大多数时候都没有手帐博主在直播[哭惹R][哭惹R]
所以想求求小破站的长视频手帐up
#手帐[话题]# #手帐日常[话题]# #小破站[话题]#"
6a09af9d00000000360005fc,不剪辑了，长视频自己看吧,内容质量,制作水平,118,不剪辑了，长视频自己看吧 #婺女洲[话题]# #婺女洲度假区[话题]# #小黄鱼闪现婺女洲[话题]# #小黄鱼[话题]#
69f027ce000000002003a2fa,现在长视频越来越少了。,功能需求,智能推荐,335,"现在长视频越来越少了。 最好是一个小时以上的那种，我喜欢干活的时候看
	
#b站[话题]# #up主推荐[话题]#"
6a0998cf0000000006030f37,面包脑袋vlog|装修人的翻车日常长视频,观看体验,沉浸感,102,面包脑袋vlog|装修人的翻车日常长视频 #vlog[话题]# #日常生活里的快乐瞬间[话题]# #面包脑袋[话题]# #沉浸式吃面包[话题]# #生活vlog[话题]# #装修日记[话题]# #全屋定制[话题]# #晨间Vlog[话题]# #户外运动[话题]# #我的vlog[话题]#
69520ffd0000000022031cf8,LongCat-Video长视频效果好到令人匪夷所思,时长控制,时长偏好,276,LongCat-Video长视频效果好到令人匪夷所思 为什么LongCat-Video生成长视频效果能好成这样？明明没有做什么特殊的抗退化处理，就是把前面几帧时间步设为0，然后循环地生成block（93帧），然后把所有block拼起来就作为一个长视频了，而且每个block之间是没有kv cache的。为什么这么简单效果就能这么好？之前那些self-forcing啥的都白干了？有无懂哥锐评一下[赞R
69f9428d000000003502cfeb,解压洗皂|舒肤佳柠檬长视频,观看体验,沉浸感,113,"解压洗皂|舒肤佳柠檬长视频 巨巨巨喜欢这个味道 床头也摆了好几块当床边皂 喜欢刮皂洗皂 但是洗皂的长视频好少 自己录了个长一些的 发布打算晚上听着睡 [害羞R][害羞R]
	
#解压声控[话题]# #沉浸式解压[话题]# #解压视频[话题]# #洗皂[话题]# #amsr[话题]# #皂门[话题]# #皂唤青春多巴胺[话题]#"
69b43dda000000002301f653,真的没办法错过任何一个解说花少的视频,功能需求,智能推荐,132,"真的没办法错过任何一个解说花少的视频 推荐一下这个up主
是我看过所有分析中我觉得最好的
	
#花儿与少年[话题]#
#花儿与少年第一季[话题]#
#花儿与少年第二季[话题]#"
6a0a665b0000000038035ba7,【小蘑菇剧情向长视频】人类利益高于一切！,观看体验,视觉疲劳,108,"【小蘑菇剧情向长视频】人类利益高于一切！ BGM:朝圣道
人类利益高于一切！
语音源自一十四洲原著，猫耳出品末世科幻广播剧《小蘑菇》，请支持正版。
视频素材来源
红薯博主:lakeryu、Dok2、cookie.、杰哥拍素材、国际素材研究中心、PBRMAX、六六、嘟嘟-素材分享
B站:侦探眼睛、HOLE-素材、ABNET1989、似飘零落叶知秋
电影:流浪地球、深海魅影、灭鼠大战、明日边缘、火星救"
6a09a5a100000000060369e1,斌斌上海hyrox(第一次剪长视频😆),场景使用,未分类,83,斌斌上海hyrox(第一次剪长视频😆) 超燃!斌斌跟野草真的好厉害好厉害好厉害💪🏻💪🏻💪🏻@關智斌 #关智斌[话题]# #将就着看吧[话题]# #hyrox新生代运动员[话题]# #HYROX[话题]# #不允许任何人没看过[话题]#
68d35a28000000001302913b,你放弃的梦想，正在平行宇宙闪闪发光！,未分类,睡前场景,131,你放弃的梦想，正在平行宇宙闪闪发光！ #宇宙[话题]# #助眠[话题]# #长视频[话题]# #探索宇宙[话题]# #纪录片[话题]# #平行宇宙[话题]#
687f03c8000000002001a633,油管长视频封面图自测工具,内容质量,制作水平,223,"油管长视频封面图自测工具 📸 很多大博主会在开始制作一个视频之前先创作视频封面，把封面放在整个视频里最重要的地位。
🤔 俗话说得好，如果一个视频你在制作封面时都感觉这个东西也不会想点进去看吧，那这个视频项目也可以直接换了…
📊 那么封面这里我们涉及到：
做一个好封面
测一个好封面
🔧 在你给油管自带的封面测试功能或者第三方工具去给真实用户做封面测试之前，你当然会自己先选。
✨ 那怎么更好的在自己选"
694e6e2a000000001e022e52,2025用过最靠谱的长视频总结ai工具,时长控制,身体疲劳,154,"2025用过最靠谱的长视频总结ai工具 年末了，分享一个最近发现的小工具，briefly
	
昨天​看了一眼日历，又要年底了。我的YouTube稍后观看列表里还躺着几十个视频没动[汗颜R][汗颜R]
	
​这可能是信息爆炸时代我们共同的焦虑，列表里全是那些如果不看就感觉会落伍的硬核内容：Andrej Karpathy刚更新的LLM课程，a16z对明年科技趋势的年度预测，或者是Joe Rogan那些"
69fe1eee0000000036018580,Pixies 40周年中国巡演上海站全长视频,内容质量,身体疲劳,138,"Pixies 40周年中国巡演上海站全长视频 Grunge音乐风潮的引发者和先驱，大牌另类摇滚乐队Pixies,自2020年来中国巡演被取消后，今年乐队再次受邀来到中国，终于演出正式举行，乐队一个半小时的精彩演出，为乐迷们带来了首首经典曲目，这是一场久违的怀旧演出……"
69ef36df000000003503175b,"一条长视频讲清楚，律师靠“自媒体拿案源”是怎么一回事？所有律师看这一条视频就彻底懂了。
#自媒体案源[话题]# #案源[话题]#",未分类,未分类,162,"一条长视频讲清楚，律师靠“自媒体拿案源”是怎么一回事？所有律师看这一条视频就彻底懂了。
#自媒体案源[话题]# #案源[话题]# 一条长视频讲清楚，律师靠“自媒体拿案源”是怎么一回事？所有律师看这一条视频就彻底懂了。
#自媒体案源[话题]# #案源[话题]#"
69dd5eba000000001b02128e,长视频脱口秀合集,未分类,未分类,96,长视频脱口秀合集 #脱口秀[话题]# #搞笑[话题]# #单口喜剧[话题]#
6a0995280000000007011192,长视频预警！原声出没！大杂烩开箱！,未分类,未分类,70,长视频预警！原声出没！大杂烩开箱！ #奥特曼周边[话题]# #谷子开箱[话题]# #特摄周边开箱[话题]# #开箱视频[话题]# #捷德[话题]##投喂[话题]# #拆快递[话题]# #我的开箱Vlog[话题]# #我的开箱日常[话题]#
68cec5de000000000e00c117,本人在杂食的同时又很挑剔。。,观看体验,智能推荐,84,"本人在杂食的同时又很挑剔。。 如题，B站长视频只看过恐怖游戏实况和相关综艺节目，有与山，郎中，某幻，中国boy，老番茄，散人，鲤鱼，雀巢，还有特别嘉宾某幻录屏组（不看小潮是因为太多广了，很烦啊）
	
接下来就是比较杂的：有mc的，大橙子五歌
有火柴人的，Alan
有国内综艺的，只看对眼明星大侦探
有日本番的，最近看了胆大党
甚至还有腐剧，泰腐多一点，韩剧目前只看过苦尽甘来，韩腐没涉及（欢迎推荐啊，"
69ef7c99000000001a02edbe,长视频推理终于可验证了,时长控制,时长偏好,123,"长视频推理终于可验证了 今天读到一篇很实用的工作：Towards Temporal Compositional Reasoning in Long-Form Sports Videos。
它不是只给最终答案，而是把长视频问答拆成可核验的时间证据链（Anchor→Observe→Infer），并用 Temporal-reward 做训练约束。
关键点：
1) 把‘会答题’变成‘能定位证据再答题’
2"
6a0a7ca40000000007029932,车主打包📦｜wish王子场周·长视频,观看体验,沉浸感,47,"车主打包📦｜wish王子场周·长视频 和车主一起打包吧^_^
#nctwish[话题]# #nct[话题]# #沉浸式打包[话题]# #sion[话题]# #riku[话题]##sakuya[话题]#  #yushi[话题]# #得能勇志[话题]# #ryo[话题]# #wishdoll[话题]#"
69f05e5d00000000360008b5,不炫技！ACL 2026 长视频智能体记忆新方案,观看体验,剧情评价,141,"不炫技！ACL 2026 长视频智能体记忆新方案 最近读了一篇很扎实的ACL 2026长文，专门解决多模态大模型看长视频记不住、算得慢的问题，思路很清爽，不花里胡哨。
	
目前长视频理解基本卡在两个死胡同：
• 纯视觉堆帧：精度高但冗余爆炸、延迟高
• 纯文本转字幕：快是快，但丢细节、容易幻觉
	
这篇提出的 MM-Mem 直接从人类认知理论出发，做了一套金字塔多模态记忆，把视觉细节和语义主旨分开"
6884ad5600000000220335fb,长视频行业一定会“秒死”,观看体验,剧情评价,87,"长视频行业一定会“秒死” 影视行业的真正危机不在于市场下滑、资本撤离，也不在于短视频威胁长视频，也不在于审查，而在于：贸易战。
	
贸易战终归要以协议告终，这意味着：视频行业，不放奈飞进来是不可能的。
	
奈飞第一天进来，国内所有长视频平台连一秒钟都活不下去。我称这样的行业为“秒死行业”。
	
很多人制造焦虑，说影视行业秒死的话，是不是大家都跟着失业了？要不要起身保护长视频平台呢？这是一种混沌的思"
69ef389c000000003700e31d,写作业的时候必须得来点（附推荐）,功能需求,沉浸感,62,"写作业的时候必须得来点（附推荐） 我先来推荐一点：
	
1.神秘园（主要讲洞潜事故，每一条都十分详细，作品高质很上头。缺点是可能无法做到不看屏幕，因为会配套事故所在地的位置图片，不看的话容易懵）
	
2.诗食史事（奇闻逸事各种都有涉及范围很广，内容较详细，更新较快，大部分视频都可以不看屏幕也能听懂。非常全面的up主，但每方面可能都不如专业领域的up来的详细）
	
3.酒痴东梦（主要讲史事、政界杂谈"
6a09b74c000000003601d264,SVT自印分装📦｜长视频白噪音一则✨,观看体验,身体疲劳,30,SVT自印分装📦｜长视频白噪音一则✨ #seventeen[话题]# #白噪音[话题]# #分装[话题]# #产出[话题]# #审美积累[话题]# #自印[话题]# #自印小卡[话题]# #自印贴纸[话题]#
6924f517000000001e02600d,长视频超分黑科技！58 倍速 + 无卡顿✨,内容质量,制作水平,70,"长视频超分黑科技！58 倍速 + 无卡顿✨ 刷到模糊老视频别急着删！InfVSR 新模型太顶了～
突破长视频超分限制，低分辨率视频秒变高清，还不卡顿、无画面断层！
靠首创 AR-OSD 范式，58 倍速碾压传统方法，内存消耗还恒定～
不用等全片处理， streaming 实时出结果，短视频训练却能适配任意长度！
追剧、存回忆必备黑科技，画质党狂喜👏
	
本视频制作借助 AI，视频讲解不可替代原文阅"
6a09a2ca000000003601d6f1,手帐陪伴长视频,观看体验,沉浸感,25,"手帐陪伴长视频 今天完成了租房任务，感觉自己要变成大人了。
	
#手帐[话题]# #日记[话题]# #手帐拼贴[话题]# #白噪音手帐[话题]# #沉浸式手帐[话题]# #手帐白噪音[话题]# #我的手账[话题]# #手帐er的日常[话题]# #手帐打卡[话题]# #沉浸式做手帐[话题]#"
69f1cd30000000003601b7f9,有无长视频推荐？,时长控制,剧情评价,57,"有无长视频推荐？ 如题，本人疑似adhd，焦虑的时候一直想要接收大量信息，静不下心学习。所以想问问有没有什么视频：要有画面；比较轻松，不需要花精力理解；一段时间不认真看错过一些片段也没关系；篇幅比较长可以不用一直刷/选集。
之前尝试过阿尔法波音乐和纯音乐跟学视频，但是太焦虑的时候没用，会觉得很无聊很焦虑静不下来。
#求助[话题]# #adhd[话题]# #学习[话题]#"
6a09a899000000003701cd91,这是一个长视频空间玫瑰的操作,观看体验,沉浸感,23,这是一个长视频空间玫瑰的操作 #空间感法式[话题]# #空间法式渐变[话题]# #沉浸式极度舒适[话题]# #时间花在哪里都是看得见的[话题]# #不一样的玩法[话题]# #技术活一般人来不了[话题]# #享受纯技术[话题]#
69bc04200000000023011c19,长视频克星！视频总结也太省心了,内容质量,剧情评价,19,"长视频克星！视频总结也太省心了 再也不用倍速硬刷长视频啦🤯
QQ浏览器自带AI视频总结
打开就能自动提取重点、梳理大纲😎
知识点、剧情、核心观点一目了然
还能快速跳转关键片段
看网课、纪录片、演讲都超合适
省时又省力，效率直接拉满💯
#QQ浏览器[话题]# #视频总结[话题]# #AI神器[话题]# #网课必备[话题]# #效率技巧[话题]#"
6a09dcee0000000007026e26,【Yukikoのvlog】五一长视频vlog,未分类,未分类,14,【Yukikoのvlog】五一长视频vlog #vlog[话题]# #furry[话题]# #兽圈[话题]# #兽装[话题]# #fursuit[话题]# #兽圈新人[话题]# #旅游vlog[话题]# #自驾游[话题]# #湖北恩施[话题]#
6a09b75d000000003502abfe,这是一个原声长视频~#斯巴达勇士赛[话题]# #斯巴达勇士赛2026[话题]# #斯巴达勇士赛北京[话题]# #三色周末[话题]#,场景使用,观看频率,23,这是一个原声长视频~#斯巴达勇士赛[话题]# #斯巴达勇士赛2026[话题]# #斯巴达勇士赛北京[话题]# #三色周末[话题]# 这是一个原声长视频~#斯巴达勇士赛[话题]# #斯巴达勇士赛2026[话题]# #斯巴达勇士赛北京[话题]# #三色周末[话题]#
6a09cbbd000000000702ab91,长视频,情绪感受,睡前场景,15,长视频 有听完的姐妹么#百香果[话题]# #解压助眠[话题]# #喜欢就点点关注和赞哦[话题]# #助眠[话题]# #一定要看完哦[话题]# #解压声控[话题]# #请看到最后[话题]# #喜欢就点个关注[话题]# #声控[话题]# #咀嚼音[话题]#
6a09769000000000070129f2,又是一段长视频呀,时长控制,倍速播放,22,又是一段长视频呀 呃，因为我不会剪视频，然后我比较懒。大家可以自行跳过，直接看成图，后面还放了今天画的几张#小学生画画[话题]# #oc[话题]# #摸鱼[话题]# #将就着看吧[话题]# #请看到最后[话题]# #请耐心看完[话题]# #原倍速画画[话题]# #一镜到底[话题]# 晚了，我再过一个月就要12岁了，感觉自己要变成老年人了
