note_id,user_id,nickname,title,desc,text,liked_count_num,collected_count_num,comment_count_num,share_count_num,total_interaction,time,note_url,source_keyword
6a087f49000000003601c3cb,5b66c3c2837bda00013b17e9,Ahahaha,每日一抽 | 迷惑高能瞬间,"刷到即幸运，快乐送上门
一起来Ahahaha~🤣
#搞笑[话题]# #合理但有病[话题]# #抽象[话题]# #莫名其妙击中笑点[话题]#","每日一抽 | 迷惑高能瞬间 刷到即幸运，快乐送上门
一起来Ahahaha~🤣
#搞笑[话题]# #合理但有病[话题]# #抽象[话题]# #莫名其妙击中笑点[话题]#",190,33,2,22,247,1778941769000,https://www.xiaohongshu.com/explore/6a087f49000000003601c3cb?xsec_token=AB7SUs6GgT3UKAsP0lsnASuw-5OniCShdVNS0gj8FYiI8=&xsec_source=pc_search,长视频
6a088c4a00000000350273d4,685cfe2b000000001b02187d,Yvonne.,“一觉醒来发现自己来到了加州”,"“不是这样的 我应该出生在加州圣巴巴拉边上的一个小城”
#加州[话题]# #美式复古[话题]#  #2000s[话题]#  #欧美[话题]#  #美学[话题]#
#欧美风[话题]# #审美积累[话题]# #美图分享[话题]#
#高质感[话题]#
@Chim9","“一觉醒来发现自己来到了加州” “不是这样的 我应该出生在加州圣巴巴拉边上的一个小城”
#加州[话题]# #美式复古[话题]#  #2000s[话题]#  #欧美[话题]#  #美学[话题]#
#欧美风[话题]# #审美积累[话题]# #美图分享[话题]#
#高质感[话题]#
@Chim9",169,39,1,2,211,1778945098000,https://www.xiaohongshu.com/explore/6a088c4a00000000350273d4?xsec_token=AB7SUs6GgT3UKAsP0lsnASu0l7KilBHQSkThbicOmgAcs=&xsec_source=pc_search,长视频
6a0a25f0000000003700dcfc,5d4088ed0000000016020165,好运常伴的锦鲤,长视频⚠️锦鲤的属&相&风&水来啦～第三期,#本视频纯属娱乐[话题]# #本视频无不良引导[话题]# #本视频有点长请耐心看完[话题]#,长视频⚠️锦鲤的属&相&风&水来啦～第三期 #本视频纯属娱乐[话题]# #本视频无不良引导[话题]# #本视频有点长请耐心看完[话题]#,171,64,31,35,301,1779049968000,https://www.xiaohongshu.com/explore/6a0a25f0000000003700dcfc?xsec_token=ABZTo201eTvChOrpPxMCcOHC5y76tA9CshZe3q3500d40=&xsec_source=pc_search,长视频
69b7416f000000001b021e04,681edb76000000000e012296,一般山小橘,研三写论文陪伴长视频合集（无ai声音,"本人非常喜欢边写论文边看视频，但视频必须同时满足：非ai声音讲解，时长＞30min，普通话，无恐怖元素，解说原片我看过，不催眠，不用带脑子看
	
精挑细选这些好好论文伴侣[得意R]
p1 赛万味超人：亿万恋人，寂静岭f，老爹汉堡店切片[自拍R]
p2 花神打喷嚏-安娜拉片
九十九棵树的森林-善意的竞争拉片
p3 辣椒梦话-寄生虫拉片
到詹庞的世界逛一逛-詹庞直播辩论切片
p4 方芳的快乐生活-耶呼粘苞米
十之白-父母爱情精讲
p5-8 桃黑黑：女寝，天朝，红娘，攀爬动物
	
我还很推荐放自己刷过很多遍的国语电视剧在旁边，但是像甄嬛传，武林外传这些我很容易看进去[哭惹R]影响写论文了都[可怜R]
	
#写毕业论文时的精神状态[话题]# #研究生精神状态[话题]# #写论文[话题]# #研三[话题]# #电子榨菜[话题]#","研三写论文陪伴长视频合集（无ai声音 本人非常喜欢边写论文边看视频，但视频必须同时满足：非ai声音讲解，时长＞30min，普通话，无恐怖元素，解说原片我看过，不催眠，不用带脑子看
	
精挑细选这些好好论文伴侣[得意R]
p1 赛万味超人：亿万恋人，寂静岭f，老爹汉堡店切片[自拍R]
p2 花神打喷嚏-安娜拉片
九十九棵树的森林-善意的竞争拉片
p3 辣椒梦话-寄生虫拉片
到詹庞的世界逛一逛-詹庞直播辩论切片
p4 方芳的快乐生活-耶呼粘苞米
十之白-父母爱情精讲
p5-8 桃黑黑：女寝，天朝，红娘，攀爬动物
	
我还很推荐放自己刷过很多遍的国语电视剧在旁边，但是像甄嬛传，武林外传这些我很容易看进去[哭惹R]影响写论文了都[可怜R]
	
#写毕业论文时的精神状态[话题]# #研究生精神状态[话题]# #写论文[话题]# #研三[话题]# #电子榨菜[话题]#",165,90,2,2,259,1773617519000,https://www.xiaohongshu.com/explore/69b7416f000000001b021e04?xsec_token=ABuICOWb8uZI2lRxU_iZO776ngaXb__0Sttln8w7meWOA=&xsec_source=pc_search,长视频
696f52540000000022032683,6452f7140000000029011549,睡前史君说,西汉孝文窦皇后——窦漪房的传奇一生！,她以宫女之身踏上龙榻，用尽一生的谨慎与谋算铺就文景盛世之路，却在亲情与江山的终极抉择前崩塌——窦漪房。#历史人物[话题]# #历史冷知识[话题]# #历史故事[话题]# #助眠[话题]# #西汉[话题]# #窦漪房[话题]# #窦皇后[话题]#,西汉孝文窦皇后——窦漪房的传奇一生！ 她以宫女之身踏上龙榻，用尽一生的谨慎与谋算铺就文景盛世之路，却在亲情与江山的终极抉择前崩塌——窦漪房。#历史人物[话题]# #历史冷知识[话题]# #历史故事[话题]# #助眠[话题]# #西汉[话题]# #窦漪房[话题]# #窦皇后[话题]#,162,67,2,8,239,1768912221000,https://www.xiaohongshu.com/explore/696f52540000000022032683?xsec_token=ABDKtaakVNt97F67teOpCOEEu8UfqazzD8L2_lTZ4pcdM=&xsec_source=pc_search,长视频
69c93eae00000000230136ce,62c565cb000000000303e356,Luisliu,第一篇长视频来咯,"#即兴伴奏[话题]# #和弦进行[话题]# #乐理知识[话题]# #现代键盘[话题]#
感谢尤莉亚老师更全面的讲解、更多维的解析@尤莉亚Yuria","第一篇长视频来咯 #即兴伴奏[话题]# #和弦进行[话题]# #乐理知识[话题]# #现代键盘[话题]#
感谢尤莉亚老师更全面的讲解、更多维的解析@尤莉亚Yuria",156,137,4,10,307,1774796462000,https://www.xiaohongshu.com/explore/69c93eae00000000230136ce?xsec_token=ABlORJxQIHSnXV5U9yFHFWEZAKaWEin07L-s-aa8gTAmI=&xsec_source=pc_search,长视频
68874951000000001c03492b,67bfd226000000000a03cee0,高分电影,53分钟一口气看完甄嬛传,《甄嬛传》的细节真能盘到天荒地老！服饰藏着命运伏笔，台词裹着暗刀，每个角色都揣着没说透的故事。还没深挖过的，一定要盯紧“扶朕起来”——这里的深扒能让你发现：N刷才只是入门！不信？点开看看，保准你看完就想连夜翻出来重温！#甄嬛传[话题]# #影视解说[话题]# #音节的精心选择[话题]#,53分钟一口气看完甄嬛传 《甄嬛传》的细节真能盘到天荒地老！服饰藏着命运伏笔，台词裹着暗刀，每个角色都揣着没说透的故事。还没深挖过的，一定要盯紧“扶朕起来”——这里的深扒能让你发现：N刷才只是入门！不信？点开看看，保准你看完就想连夜翻出来重温！#甄嬛传[话题]# #影视解说[话题]# #音节的精心选择[话题]#,155,59,1,8,223,1753696593000,https://www.xiaohongshu.com/explore/68874951000000001c03492b?xsec_token=ABFNKPBs-SuRyNHqBZz55MZeU6QQuMNr1_9XvFE9uEorU=&xsec_source=pc_search,长视频
69d8ff21000000001d01b68b,5a86e14edb2e6013cbd441cb,momo,求推荐b站or youTube长视频高质量博主,"想摆脱对短视频的依赖[萌萌哒R]
对时政、经济、历史、电影、人文、哲学、心理学、审美、艺术都感兴趣！（从强到弱排序）
	
ps：在youtube最近探索出可以同步看中文字幕的方法[萌萌哒R]
	
目前能看得进去的有：
1️⃣小王Albert（全网推荐度排top的，颜值逻辑不用多说）
2️⃣小Lin说（基本的经济学知识无缝入脑）
3️⃣磕书的阿冉叔（看了让子弹飞的解说觉得细思极恐，自己看了三遍白看了hhh）
4️⃣关于经济学人的合集up主（每天早上洗漱和上班路上听着磨耳朵......）
5️⃣papi酱（从高中时期就一直关注喜欢的博主，依然不用多说嘻嘻）
6️⃣英剧也开始看了：喜鹊谋杀案看完继续猫头鹰谋杀案～还是喜欢英伦口音和女主的穿搭风格！！！
	
5.3补充
——————————————————————
最近看了
7️⃣波士顿圆脸----美以伊战争系列合集
8️⃣Formula 1赛季---看完《飞驰人生3》被朋友安利看了《F1:狂飙飞车》后对Formula 1赛季开始感兴趣，打算再看《F1：疾速争胜》系列纪录片
9️⃣links和李现挪威 那一期看得我想出国[笑哭R]
🔟英剧 生命不息（life after life）---关键词：无限流 女性困境 亲情 原生家庭
1️⃣1️⃣食贫道---已充电[赞R]
1️⃣2️⃣棱镜史话
1️⃣3️⃣历史哥李易修（台湾人，安利 岛岛连线）
1️⃣4️⃣ 城主的地界----政治与经济合集讲 博弈论 的两个视频我觉得通俗易懂
	
继续等待评论区帮我补充啦～
#长脑子[话题]# #b站[话题]# #youtube[话题]# #时政[话题]##经济[话题]##博主推荐[话题]##精神食粮[话题]##戒短视频[话题]#","求推荐b站or youTube长视频高质量博主 想摆脱对短视频的依赖[萌萌哒R]
对时政、经济、历史、电影、人文、哲学、心理学、审美、艺术都感兴趣！（从强到弱排序）
	
ps：在youtube最近探索出可以同步看中文字幕的方法[萌萌哒R]
	
目前能看得进去的有：
1️⃣小王Albert（全网推荐度排top的，颜值逻辑不用多说）
2️⃣小Lin说（基本的经济学知识无缝入脑）
3️⃣磕书的阿冉叔（看了让子弹飞的解说觉得细思极恐，自己看了三遍白看了hhh）
4️⃣关于经济学人的合集up主（每天早上洗漱和上班路上听着磨耳朵......）
5️⃣papi酱（从高中时期就一直关注喜欢的博主，依然不用多说嘻嘻）
6️⃣英剧也开始看了：喜鹊谋杀案看完继续猫头鹰谋杀案～还是喜欢英伦口音和女主的穿搭风格！！！
	
5.3补充
——————————————————————
最近看了
7️⃣波士顿圆脸----美以伊战争系列合集
8️⃣Formula 1赛季---看完《飞驰人生3》被朋友安利看了《F1:狂飙飞车》后对Formula 1赛季开始感兴趣，打算再看《F1：疾速争胜》系列纪录片
9️⃣links和李现挪威 那一期看得我想出国[笑哭R]
🔟英剧 生命不息（life after life）---关键词：无限流 女性困境 亲情 原生家庭
1️⃣1️⃣食贫道---已充电[赞R]
1️⃣2️⃣棱镜史话
1️⃣3️⃣历史哥李易修（台湾人，安利 岛岛连线）
1️⃣4️⃣ 城主的地界----政治与经济合集讲 博弈论 的两个视频我觉得通俗易懂
	
继续等待评论区帮我补充啦～
#长脑子[话题]# #b站[话题]# #youtube[话题]# #时政[话题]##经济[话题]##博主推荐[话题]##精神食粮[话题]##戒短视频[话题]#",145,108,14,9,276,1775828769000,https://www.xiaohongshu.com/explore/69d8ff21000000001d01b68b?xsec_token=ABwuBbp-r8JAAkm2U3TQkCgK-VpuvtnrWgwprdQdqo8bQ=&xsec_source=pc_search,长视频
69e0a183000000001e00cf6f,6295cad20000000021028561,马塔塔爱看剧,第二十二集：《海绵宝宝》：小蜗的新玩具 #海绵宝宝[话题]##童年动画[话题]##派大星[话题]##下饭剧[话题]##动画[话题]#,第二十二集：《海绵宝宝》：小蜗的新玩具 #海绵宝宝[话题]##童年动画[话题]##派大星[话题]##下饭剧[话题]##动画[话题]#,第二十二集：《海绵宝宝》：小蜗的新玩具 #海绵宝宝[话题]##童年动画[话题]##派大星[话题]##下饭剧[话题]##动画[话题]# 第二十二集：《海绵宝宝》：小蜗的新玩具 #海绵宝宝[话题]##童年动画[话题]##派大星[话题]##下饭剧[话题]##动画[话题]#,146,46,2,155,349,1776329091000,https://www.xiaohongshu.com/explore/69e0a183000000001e00cf6f?xsec_token=ABbHIRRUwLSLhGYVlJ1AnlWquKZAgNmb7LUNfPfDiGURo=&xsec_source=pc_search,长视频
68bc389b000000001b01e35a,5dbe1d9c00000000010094a6,CHéNG,谁能拒绝武林外传第5⃣️0⃣️集,真的会被他们无厘头的剧情笑喷[笑哭R]#经典老剧[话题]# #武林外传台词[话题]#,谁能拒绝武林外传第5⃣️0⃣️集 真的会被他们无厘头的剧情笑喷[笑哭R]#经典老剧[话题]# #武林外传台词[话题]#,143,26,11,25,205,1757165723000,https://www.xiaohongshu.com/explore/68bc389b000000001b01e35a?xsec_token=ABzMbwgDcsb5Z4FuHSbVUuRKyGRxZwPN9_qD2Zioe_GXI=&xsec_source=pc_search,长视频
69f33b5e0000000035023b8d,65365a28000000000d005ea7,探路AI,如何生成15秒以上AI视频，保持人物一致性？,三个方法！手把手教学，新手也能学会  #ai视频[话题]# #提示词[话题]# #武侠[话题]# #ai教程[话题]#,如何生成15秒以上AI视频，保持人物一致性？ 三个方法！手把手教学，新手也能学会  #ai视频[话题]# #提示词[话题]# #武侠[话题]# #ai教程[话题]#,140,237,4,25,406,1777548126000,https://www.xiaohongshu.com/explore/69f33b5e0000000035023b8d?xsec_token=ABAGjjy61AhXGXo77zd-c3fQFXYu01DOn1NNbqBPspIWY=&xsec_source=pc_search,长视频
67e7809e000000001e0040ba,631cb996000000002303cd49,ù,ASMR▏超长助眠,#助眠[话题]# #助眠视频[话题]# #ASMR[话题]# #ASMR助眠[话题]# #ASMR声控[话题]# #油管博主[话题]# #声控[话题]# #声控助眠[话题]# #失眠[话题]#,ASMR▏超长助眠 #助眠[话题]# #助眠视频[话题]# #ASMR[话题]# #ASMR助眠[话题]# #ASMR声控[话题]# #油管博主[话题]# #声控[话题]# #声控助眠[话题]# #失眠[话题]#,139,100,4,3,246,1743249716000,https://www.xiaohongshu.com/explore/67e7809e000000001e0040ba?xsec_token=ABW2lOFQWgLVsdL2N2xky5y7nDXy0XLikt0LdEz3_kYiI=&xsec_source=pc_search,长视频
698d9073000000000d00b11e,69172b63000000003702db33,大王什么都OK✔,假期电子榨菜！囤了一年的宝藏UP主片单,"[皱眉R][皱眉R][皱眉R] 假期宅家的快乐
一半是零食给的
一半是这些宝藏UP主给的！
	
年前比较忙，看小破站的时间也直接砍半，囤了一年的电子榨菜终于可以开吃了，分享给大家我反复刷都不会腻的几个宝藏UP~点开就停不下来，适合拯救假期无聊！
	
✅ 食贫道
潜伏人间干大事！推荐韩国、泰国、日本那几个专栏，第一次看是早几年的韩国篇，纪录片的观看体验，但是因为话题选择自由度高，一两个小时的视频完全不会无聊。
	
✅ Links
早期是很日常生活向的内容，现在的风格比较精致，内容相对旅行博主公式化了些，但是审美一直在线，是另一种成熟的产出风格。他和李现徒步藏南秘境那一期让人疯狂上头，人好景也好！
	
✅ 香芹又青了
用当下女性视角“重温”那些年的偶像剧，切入的角度不同，每次都能跟着对抓马老片有新的理解和认识，是个嘴毒+很有自己想法和观点的影评博主！
	
✅ 木鱼水心
同样是做解说，这个UP能给到观众的维度很多，内容做得很深。很难有人愿意按年来拉时间线，专门去拆解他觉得好的作品，沉下心来产细糠！
	
✅ 科幻视界
不算热门UP，甚至有点冷门的感觉。可能是因为内容没啥太多个人观点，主要是将科幻小说用影视化形式重新讲一遍主线故事。但是抓的点、画面质感都很赞，太适合推书了~
	
拯救假期无聊，分享给大家我的宝藏电子榨菜！
	
#红薯地宝藏片单[话题]#
#假期剧单[话题]#
#宝藏UP主[话题]#
#长视频[话题]#
#短视频[话题]#
#电子榨菜[话题]#","假期电子榨菜！囤了一年的宝藏UP主片单 [皱眉R][皱眉R][皱眉R] 假期宅家的快乐
一半是零食给的
一半是这些宝藏UP主给的！
	
年前比较忙，看小破站的时间也直接砍半，囤了一年的电子榨菜终于可以开吃了，分享给大家我反复刷都不会腻的几个宝藏UP~点开就停不下来，适合拯救假期无聊！
	
✅ 食贫道
潜伏人间干大事！推荐韩国、泰国、日本那几个专栏，第一次看是早几年的韩国篇，纪录片的观看体验，但是因为话题选择自由度高，一两个小时的视频完全不会无聊。
	
✅ Links
早期是很日常生活向的内容，现在的风格比较精致，内容相对旅行博主公式化了些，但是审美一直在线，是另一种成熟的产出风格。他和李现徒步藏南秘境那一期让人疯狂上头，人好景也好！
	
✅ 香芹又青了
用当下女性视角“重温”那些年的偶像剧，切入的角度不同，每次都能跟着对抓马老片有新的理解和认识，是个嘴毒+很有自己想法和观点的影评博主！
	
✅ 木鱼水心
同样是做解说，这个UP能给到观众的维度很多，内容做得很深。很难有人愿意按年来拉时间线，专门去拆解他觉得好的作品，沉下心来产细糠！
	
✅ 科幻视界
不算热门UP，甚至有点冷门的感觉。可能是因为内容没啥太多个人观点，主要是将科幻小说用影视化形式重新讲一遍主线故事。但是抓的点、画面质感都很赞，太适合推书了~
	
拯救假期无聊，分享给大家我的宝藏电子榨菜！
	
#红薯地宝藏片单[话题]#
#假期剧单[话题]#
#宝藏UP主[话题]#
#长视频[话题]#
#短视频[话题]#
#电子榨菜[话题]#",136,86,0,5,227,1771554781000,https://www.xiaohongshu.com/explore/698d9073000000000d00b11e?xsec_token=ABxgj17PZrV221SHzu4Bbtb4qAD3M-eiJ4Lp772mskapM=&xsec_source=pc_search,长视频
69776e93000000001a01ecc1,62025726000000001000df9c,西西的思维笔记,如何用AI十倍速吸收知识（长视频学习）,"任何高效的知识输入，都逃不开三个步骤：筛选、粗加工和精加工。而这儿的每个环节，都可以借助AI工具十倍速提升效率。今天来说：如何用AI快速学习任何视频内容～
#阅读方法[话题]# #学习方法[话题]##个人成长[话题]# #高效学习[话题]# #视频学习[话题]# #学习干货[话题]# #职场干货[话题]#","如何用AI十倍速吸收知识（长视频学习） 任何高效的知识输入，都逃不开三个步骤：筛选、粗加工和精加工。而这儿的每个环节，都可以借助AI工具十倍速提升效率。今天来说：如何用AI快速学习任何视频内容～
#阅读方法[话题]# #学习方法[话题]##个人成长[话题]# #高效学习[话题]# #视频学习[话题]# #学习干货[话题]# #职场干货[话题]#",135,224,7,38,404,1769434771000,https://www.xiaohongshu.com/explore/69776e93000000001a01ecc1?xsec_token=ABz8R7qWquhryfoi6bHzQq3jvXQZl3K5zNMiTumIwbnWA=&xsec_source=pc_search,长视频
6a01c223000000000701018e,630b4fa4000000000f0070f1,助眠芋圆圆,ASMR|长视频芋圆的视觉合集,"#口腔音[话题]# #助眠[话题]# #视觉助眠[话题]#
又是一期长视频～慢慢的把作品发上来！
小宝们的点赞是我日更的动力～快快让我眼熟你们吧[哇R]","ASMR|长视频芋圆的视觉合集 #口腔音[话题]# #助眠[话题]# #视觉助眠[话题]#
又是一期长视频～慢慢的把作品发上来！
小宝们的点赞是我日更的动力～快快让我眼熟你们吧[哇R]",137,46,11,0,194,1778500131000,https://www.xiaohongshu.com/explore/6a01c223000000000701018e?xsec_token=ABZleij5wZf97DZtC-0tlRlXO1DZkdMxC4Nksy9ZEvlnc=&xsec_source=pc_search,长视频
6793b91300000000170389b5,65d6de02000000000401eef7,原点,【超长合集，一次看过瘾】繁忙的宝成线,"从下午14:00开始，截止到17:30，三个半小时的录制，最终形成将近18分钟的合集，宝成线岁逐渐老去，但它的功能性并没有降低多少，来来往往的普速列车、货运列车依然穿梭不停，为祖国的发展持续发光发热！
﻿#火车[话题]#﻿ ﻿#火车迷[话题]#﻿ ﻿#火车迷必看[话题]#﻿ ﻿#宝成线[话题]#﻿ ﻿#拍火车[话题]#﻿","【超长合集，一次看过瘾】繁忙的宝成线 从下午14:00开始，截止到17:30，三个半小时的录制，最终形成将近18分钟的合集，宝成线岁逐渐老去，但它的功能性并没有降低多少，来来往往的普速列车、货运列车依然穿梭不停，为祖国的发展持续发光发热！
﻿#火车[话题]#﻿ ﻿#火车迷[话题]#﻿ ﻿#火车迷必看[话题]#﻿ ﻿#宝成线[话题]#﻿ ﻿#拍火车[话题]#﻿",129,79,4,29,241,1737734419000,https://www.xiaohongshu.com/explore/6793b91300000000170389b5?xsec_token=AB_z7JknW_xFIvk_Nr61VgkrSDlLYCeXYi6T8PmrQ2bLg=&xsec_source=pc_search,长视频
6845025d00000000220256b4,60ec7b2c0000000001009b50,豪豪的钛3,长视频‖方程豹钛3车机设置详解下集#汽车知识[话题]# #方程豹[话题]# #钛3[话题]# #比亚迪[话题]#,长视频‖方程豹钛3车机设置详解下集#汽车知识[话题]# #方程豹[话题]# #钛3[话题]# #比亚迪[话题]#,长视频‖方程豹钛3车机设置详解下集#汽车知识[话题]# #方程豹[话题]# #钛3[话题]# #比亚迪[话题]# 长视频‖方程豹钛3车机设置详解下集#汽车知识[话题]# #方程豹[话题]# #钛3[话题]# #比亚迪[话题]#,131,189,12,75,407,1749353053000,https://www.xiaohongshu.com/explore/6845025d00000000220256b4?xsec_token=ABfLPoTFBYpkV-GosOwkIHzJ3wrd6J1ZJRU6PdqePtL4E=&xsec_source=pc_search,长视频
69fc22b50000000035023d81,5af5a71c11be10703dbc1d21,Liu钊见🦋,长视频⚠️科学有效🔴恢复皮肤屏障不反黑,"四个阶段
每个阶段用了什么产品都在视频里打出来了
无广无广💚
#明星化妆师钊见[话题]# #化妆师钊见[话题]# #明星化妆师[话题]#
#屏障受损[话题]# #防反黑[话题]# #肌肤屏障修护[话题]# #皮肤屏障[话题]# #护肤[话题]#
#化妆比赛迎来最具价值的一期[话题]# #colorme[话题]#","长视频⚠️科学有效🔴恢复皮肤屏障不反黑 四个阶段
每个阶段用了什么产品都在视频里打出来了
无广无广💚
#明星化妆师钊见[话题]# #化妆师钊见[话题]# #明星化妆师[话题]#
#屏障受损[话题]# #防反黑[话题]# #肌肤屏障修护[话题]# #皮肤屏障[话题]# #护肤[话题]#
#化妆比赛迎来最具价值的一期[话题]# #colorme[话题]#",127,55,36,14,232,1778149856000,https://www.xiaohongshu.com/explore/69fc22b50000000035023d81?xsec_token=ABAxKNC_fiHVKolD072jcTBQXSJTToJQw6VbA12LAfYNY=&xsec_source=pc_search,长视频
69a5b99d00000000280231f4,6561db590000000002036c5a,林间煊悠录,海洋篇章 | 豆瓣9.9巅峰纪录片封神续作！,与你一同探索那片蔚蓝天地中海星繁殖、海参觅食的奥秘！#纪录片[话题]# #助眠[话题]# #海洋[话题]# #科普[话题]#,海洋篇章 | 豆瓣9.9巅峰纪录片封神续作！ 与你一同探索那片蔚蓝天地中海星繁殖、海参觅食的奥秘！#纪录片[话题]# #助眠[话题]# #海洋[话题]# #科普[话题]#,126,64,5,71,266,1772537221000,https://www.xiaohongshu.com/explore/69a5b99d00000000280231f4?xsec_token=ABTIYAnNXGIHlYl2UH-X9eLuaPz5rrPl903uWbMEtGpF0=&xsec_source=pc_search,长视频
692134c6000000001e020eee,6762db08000000001801d429,Call99,破竹鸢长视频讲解，结尾附文字版宝宝轴,#燕云十六声[话题]# #燕云十六声破竹鸢[话题]##少东家暑期班[话题]# #燕云十六声流派[话题]# #燕云十六声攻略[话题]#  第一次做长视频，如观感不适请见谅[皱眉R],破竹鸢长视频讲解，结尾附文字版宝宝轴 #燕云十六声[话题]# #燕云十六声破竹鸢[话题]##少东家暑期班[话题]# #燕云十六声流派[话题]# #燕云十六声攻略[话题]#  第一次做长视频，如观感不适请见谅[皱眉R],117,66,9,14,206,1763783878000,https://www.xiaohongshu.com/explore/692134c6000000001e020eee?xsec_token=ABzubn00lBXWQ-NXjknEmU1w5kIKim-vKYXG08qWg1rwM=&xsec_source=pc_search,长视频
696b6bf500000000210317d3,61e2ce3c0000000010006a07,水手,二战全史01,"该纪录片通过德国、意大利、日本三个轴心国分别在欧洲、亚洲、中东所挑起的战争,表现了在第二次世界大战中,世界反法西斯联盟在海、陆、空的各个战场上英勇抗击法西斯侵略者宏大场面。通过该片使我们充分了解到如:斯大林....","二战全史01 该纪录片通过德国、意大利、日本三个轴心国分别在欧洲、亚洲、中东所挑起的战争,表现了在第二次世界大战中,世界反法西斯联盟在海、陆、空的各个战场上英勇抗击法西斯侵略者宏大场面。通过该片使我们充分了解到如:斯大林....",113,123,8,28,272,1768647669000,https://www.xiaohongshu.com/explore/696b6bf500000000210317d3?xsec_token=ABgLws6vPJo00nrZIE4c_YvQEDPkttBIgxdpjOR4DRDUY=&xsec_source=pc_search,长视频
6a0295bd0000000036000b7f,5bdc737f5e9e68000148bf5c,牙姐AI淘金,漫剧突破分镜限制，故事板直出长视频来啦,效率起飞！漫剧突破分镜限制，小云雀AI的智能长视频+故事板直出#RED新生代创作大赛[话题]# #分镜[话题]# #AI工具[话题]# #漫剧[话题]# #小云雀Al[话题]#,漫剧突破分镜限制，故事板直出长视频来啦 效率起飞！漫剧突破分镜限制，小云雀AI的智能长视频+故事板直出#RED新生代创作大赛[话题]# #分镜[话题]# #AI工具[话题]# #漫剧[话题]# #小云雀Al[话题]#,110,169,9,14,302,1778555965000,https://www.xiaohongshu.com/explore/6a0295bd0000000036000b7f?xsec_token=ABtCZFoUYOQyfcx3ONFIBuVeaibxMlA_sNWhRcjScuSJA=&xsec_source=pc_search,长视频
696f8fca000000002203b83b,6549ea5b0000000006006475,飞鱼的AI小店,Gemini 邪修用法第1期 高效拆解爆款长视频,"Gemini 100个邪修用法第1期，让AI 成为自己的私人课代表。 1分钟深度拆解2个小时长视频，并自动解析要点，一键时间线跳转，金句提炼，二创建议等。
#Gemini[话题]#   #邪修[话题]#  #智能体[话题]# #AI[话题]# #爆款拆解[话题]#","Gemini 邪修用法第1期 高效拆解爆款长视频 Gemini 100个邪修用法第1期，让AI 成为自己的私人课代表。 1分钟深度拆解2个小时长视频，并自动解析要点，一键时间线跳转，金句提炼，二创建议等。
#Gemini[话题]#   #邪修[话题]#  #智能体[话题]# #AI[话题]# #爆款拆解[话题]#",109,195,15,14,333,1768918986000,https://www.xiaohongshu.com/explore/696f8fca000000002203b83b?xsec_token=ABDKtaakVNt97F67teOpCOEHvgj9OstAYRgNGd8-IRN5Q=&xsec_source=pc_search,长视频
6964eb10000000001a022270,61efa6c1000000001000c18d,洋芋殿下,"求问：怎么能将b站的长视频(约2小时)中的文字提取出来
有没有免费的方法呀 求！#帮帮我[话题]#","求问：怎么能将b站的长视频(约2小时)中的文字提取出来
有没有免费的方法呀 求！#帮帮我[话题]#","求问：怎么能将b站的长视频(约2小时)中的文字提取出来
有没有免费的方法呀 求！#帮帮我[话题]# 求问：怎么能将b站的长视频(约2小时)中的文字提取出来
有没有免费的方法呀 求！#帮帮我[话题]#",104,88,32,6,230,1768221456000,https://www.xiaohongshu.com/explore/6964eb10000000001a022270?xsec_token=ABp7Qaro7irsnVOdfTHWUHT1dpQKVg_RJ46949lTXLUPM=&xsec_source=pc_search,长视频
6a099b99000000003503854a,64d9d615000000000100469f,BlueCat_,我们这样装疯卖傻就有人看横屏长视频吗,"拍摄间隙的小产物一则
出镜感谢@超级翅堡
#特里休[话题]# #jojo[话题]# #jojo的奇妙冒险[话题]#
#cos短片[话题]# #整点儿摄影节奏[话题]# #小红书影像激励计划[话题]#","我们这样装疯卖傻就有人看横屏长视频吗 拍摄间隙的小产物一则
出镜感谢@超级翅堡
#特里休[话题]# #jojo[话题]# #jojo的奇妙冒险[话题]#
#cos短片[话题]# #整点儿摄影节奏[话题]# #小红书影像激励计划[话题]#",111,5,6,3,125,1779014554000,https://www.xiaohongshu.com/explore/6a099b99000000003503854a?xsec_token=ABDnIE2zD8nW_SKdEyTw45YL6jgVpBVnky-AseRlpR96U=&xsec_source=pc_search,长视频
685795d9000000000d018640,67592c15000000001d02c4a6,I:3sleep,如题,"喜欢边写手帐边放手帐视频 🍠的博主确实做得好看
但是都不长啊🥺 开自动连播后面的视频也不是手帐的惹
确实可以看手帐博主直播 但我在写手帐的大多数时候都没有手帐博主在直播[哭惹R][哭惹R]
所以想求求小破站的长视频手帐up
#手帐[话题]# #手帐日常[话题]# #小破站[话题]#","如题 喜欢边写手帐边放手帐视频 🍠的博主确实做得好看
但是都不长啊🥺 开自动连播后面的视频也不是手帐的惹
确实可以看手帐博主直播 但我在写手帐的大多数时候都没有手帐博主在直播[哭惹R][哭惹R]
所以想求求小破站的长视频手帐up
#手帐[话题]# #手帐日常[话题]# #小破站[话题]#",101,75,36,2,214,1750570457000,https://www.xiaohongshu.com/explore/685795d9000000000d018640?xsec_token=AB1gLeMV4zC7twAvZLWWsbzwOsboHAOMRO7LlAwhNbwDU=&xsec_source=pc_search,长视频
